pid,role,derm_years,gp_years,years_experience,group,case_index,question_id,n_sources,correct_choice,correct_answer_text,llm_answer,llm_answer_text,llm_is_correct,initial_answer,final_answer,initial_correct,final_correct,answered,changed_answer,initial_eq_llm,final_eq_llm,switched_to_llm,switched_from_llm,n_support,n_support_rated,all_sources_support,any_source_supports,question_type,disease_category,disease_prevalence,original_disease,canonical_disease,disease_subcategory,question_structure
p43,Dermatologist,4-9 years,,4-9 years,15,7,1085,2,C,Inhibition of thymidylate synthase,C,Inhibition of thymidylate synthase,True,C,C,True,True,True,False,True,True,False,False,0,2,False,False,mechanism,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p43,Dermatologist,4-9 years,,4-9 years,15,8,9711,3,A,Wiskott Aldrich syndrome,A,Wiskott Aldrich syndrome,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,short_stem
p43,Dermatologist,4-9 years,,4-9 years,15,9,1944,1,A,Niacin,A,Niacin,True,A,A,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,short_stem
p43,Dermatologist,4-9 years,,4-9 years,15,10,7595,4,A,Retinoids,A,Retinoids,True,A,A,True,True,True,False,True,True,False,False,4,4,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p43,Dermatologist,4-9 years,,4-9 years,15,11,4935,3,B,The dorsal root ganglion of the C7 spinal nerve,B,The dorsal root ganglion of the C7 spinal nerve,True,B,B,True,True,True,False,True,True,False,False,3,3,True,True,mechanism,Infectious,common,Herpes Zoster,Herpes Zoster,Viral,vignette
p43,Dermatologist,4-9 years,,4-9 years,15,12,258,4,D,Cervical carcinoma,D,Cervical carcinoma,True,D,D,True,True,True,False,True,True,False,False,0,4,False,False,epidemiology,Infectious,common,Condyloma Acuminata (Genital Warts / Hpv Infection),Condylomata Acuminata,Viral,vignette
p43,Dermatologist,4-9 years,,4-9 years,15,13,2490,1,C,Verrucous epidermal nevus,A,Incontinentia pigmenti,False,C,D,True,False,True,True,False,False,False,False,0,1,False,False,diagnosis,Neoplastic,moderate,Verrucous Epidermal Nevus,Verrucous Epidermal Nevus,Benign,short_stem
p43,Dermatologist,4-9 years,,4-9 years,15,14,1113,3,D,Cryotherapy or podophyllotoxin (0.15% topically),D,Cryotherapy or podophyllotoxin (0.15% topically),True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,treatment,Infectious,common,Molluscum Contagiosum,Molluscum Contagiosum,Viral,vignette
p43,Dermatologist,4-9 years,,4-9 years,15,15,2766,2,B,TEN,B,TEN,True,A,B,False,True,True,True,False,True,True,False,1,2,False,True,diagnosis,Inflammatory,rare,Toxic Epidermal Necrolysis,Toxic Epidermal Necrolysis,Autoimmune,vignette
p43,Dermatologist,4-9 years,,4-9 years,15,16,8890,1,A,Treatment is with warm compresses and oral antibiotics,B,"Biopsy of the nipple, revealing malignant cells within the milk ducts, is invariably associated with an underlying invasive carcinoma",False,B,B,False,False,True,False,True,True,False,False,1,1,True,True,treatment,Neoplastic,rare,Paget'S Disease Of The Nipple,Paget's Disease of the Nipple,Malignant,short_stem
p48,Dermatologist,10+ years,,10+ years,16,1,490,2,A,Palisading nuclei,A,Palisading nuclei,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,short_stem
p48,Dermatologist,10+ years,,10+ years,16,2,418,3,B,Venous insufficiency,B,Venous insufficiency,True,B,B,True,True,True,False,True,True,False,False,1,3,False,True,diagnosis,Other,common,Venous Leg Ulcer,Venous Leg Ulcer,Unclassified,vignette
p48,Dermatologist,10+ years,,10+ years,16,3,2640,1,A,Intermediate leprosy,A,Intermediate leprosy,True,A,A,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Infectious,moderate,Leprosy,Leprosy,Bacterial,short_stem
p48,Dermatologist,10+ years,,10+ years,16,4,7037,2,D,Niacin,D,Niacin,True,D,D,True,True,True,False,True,True,False,False,2,2,True,True,treatment,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,short_stem
p48,Dermatologist,10+ years,,10+ years,16,5,500,2,D,Measurement of erythrocyte glutathione reductase activity,D,Measurement of erythrocyte glutathione reductase activity,True,C,D,False,True,True,True,False,True,True,False,1,2,False,True,diagnosis,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,vignette
p48,Dermatologist,10+ years,,10+ years,16,6,2305,4,A,S aureus toxic shock syndrome (TSS),A,S aureus toxic shock syndrome (TSS),True,A,A,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Infectious,rare,Toxic Shock Syndrome,Toxic Shock Syndrome,Bacterial,vignette
p48,Dermatologist,10+ years,,10+ years,16,7,1075,2,C,Saddle nose,C,Saddle nose,True,C,C,True,True,True,False,True,True,False,False,1,2,False,True,prognosis,Infectious,moderate,Congenital Syphilis,Congenital Syphilis,Bacterial,vignette
p48,Dermatologist,10+ years,,10+ years,16,8,804,3,D,Uroporphyrinogen III decarboxylase,D,Uroporphyrinogen III decarboxylase,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p48,Dermatologist,10+ years,,10+ years,16,9,689,1,D,High-output cardiac failure,D,High-output cardiac failure,True,E,D,False,True,True,True,False,True,True,False,0,1,False,False,epidemiology,Genetic Rare,rare,Hereditary Hemorrhagic Telangiectasia,Hereditary Hemorrhagic Telangiectasia,Syndromic,vignette
p48,Dermatologist,10+ years,,10+ years,16,10,548,3,A,5α reductase inhibitor,A,5α reductase inhibitor,True,C,A,False,True,True,True,False,True,True,False,3,3,True,True,mechanism,Hair Nail,common,Androgenetic Alopecia,Androgenetic Alopecia,Hair Loss,vignette
p48,Dermatologist,10+ years,,10+ years,16,11,6073,3,D,Tuberculoid leprosy,D,Tuberculoid leprosy,True,B,D,False,True,True,True,False,True,True,False,3,3,True,True,diagnosis,Infectious,moderate,Tuberculoid Leprosy,Tuberculoid Leprosy,Bacterial,short_stem
p48,Dermatologist,10+ years,,10+ years,16,12,177,2,B,Renal biopsy,A,Skin biopsy,False,B,B,True,True,True,False,False,False,False,False,0,2,False,False,treatment,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,vignette
p48,Dermatologist,10+ years,,10+ years,16,13,1353,1,A,Femoral neck fracture,A,Femoral neck fracture,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,treatment,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,vignette
p48,Dermatologist,10+ years,,10+ years,16,14,9787,2,C,Borderline leprosy,A,Tuberculoid leprosy,False,D,A,False,False,True,True,False,True,True,False,1,2,False,True,diagnosis,Infectious,moderate,Borderline Leprosy,Borderline Leprosy,Bacterial,short_stem
p48,Dermatologist,10+ years,,10+ years,16,15,1063,2,E,Nucleotide-excision DNA repair,E,Nucleotide-excision DNA repair,True,E,E,True,True,True,False,True,True,False,False,2,2,True,True,mechanism,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,vignette
p48,Dermatologist,10+ years,,10+ years,16,16,2913,3,D,Topical ketoconazole or 1% hydrocortisone cream (low potency) is good initial therapy.,D,Topical ketoconazole or 1% hydrocortisone cream (low potency) is good initial therapy.,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,treatment,Inflammatory,common,Seborrheic Dermatitis,Seborrheic Dermatitis,Eczematous,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,1,490,2,A,Palisading nuclei,A,Palisading nuclei,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,short_stem
p46,Dermatologist,< 1 year,,< 1 year,16,2,418,3,B,Venous insufficiency,B,Venous insufficiency,True,B,B,True,True,True,False,True,True,False,False,1,3,False,True,diagnosis,Other,common,Venous Leg Ulcer,Venous Leg Ulcer,Unclassified,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,3,2640,1,A,Intermediate leprosy,A,Intermediate leprosy,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Infectious,moderate,Leprosy,Leprosy,Bacterial,short_stem
p46,Dermatologist,< 1 year,,< 1 year,16,4,7037,2,D,Niacin,D,Niacin,True,B,D,False,True,True,True,False,True,True,False,1,2,False,True,treatment,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,short_stem
p46,Dermatologist,< 1 year,,< 1 year,16,5,500,2,D,Measurement of erythrocyte glutathione reductase activity,D,Measurement of erythrocyte glutathione reductase activity,True,C,D,False,True,True,True,False,True,True,False,1,2,False,True,diagnosis,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,6,2305,4,A,S aureus toxic shock syndrome (TSS),A,S aureus toxic shock syndrome (TSS),True,A,A,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Infectious,rare,Toxic Shock Syndrome,Toxic Shock Syndrome,Bacterial,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,7,1075,2,C,Saddle nose,C,Saddle nose,True,C,C,True,True,True,False,True,True,False,False,1,2,False,True,prognosis,Infectious,moderate,Congenital Syphilis,Congenital Syphilis,Bacterial,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,8,804,3,D,Uroporphyrinogen III decarboxylase,D,Uroporphyrinogen III decarboxylase,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,9,689,1,D,High-output cardiac failure,D,High-output cardiac failure,True,F,D,False,True,True,True,False,True,True,False,0,1,False,False,epidemiology,Genetic Rare,rare,Hereditary Hemorrhagic Telangiectasia,Hereditary Hemorrhagic Telangiectasia,Syndromic,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,10,548,3,A,5α reductase inhibitor,A,5α reductase inhibitor,True,A,A,True,True,True,False,True,True,False,False,3,3,True,True,mechanism,Hair Nail,common,Androgenetic Alopecia,Androgenetic Alopecia,Hair Loss,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,11,6073,3,D,Tuberculoid leprosy,D,Tuberculoid leprosy,True,A,D,False,True,True,True,False,True,True,False,1,3,False,True,diagnosis,Infectious,moderate,Tuberculoid Leprosy,Tuberculoid Leprosy,Bacterial,short_stem
p46,Dermatologist,< 1 year,,< 1 year,16,12,177,2,B,Renal biopsy,A,Skin biopsy,False,B,B,True,True,True,False,False,False,False,False,0,2,False,False,treatment,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,13,1353,1,A,Femoral neck fracture,A,Femoral neck fracture,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,treatment,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,14,9787,2,C,Borderline leprosy,A,Tuberculoid leprosy,False,C,C,True,True,True,False,False,False,False,False,0,2,False,False,diagnosis,Infectious,moderate,Borderline Leprosy,Borderline Leprosy,Bacterial,short_stem
p46,Dermatologist,< 1 year,,< 1 year,16,15,1063,2,E,Nucleotide-excision DNA repair,E,Nucleotide-excision DNA repair,True,D,E,False,True,True,True,False,True,True,False,2,2,True,True,mechanism,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,vignette
p46,Dermatologist,< 1 year,,< 1 year,16,16,2913,3,D,Topical ketoconazole or 1% hydrocortisone cream (low potency) is good initial therapy.,D,Topical ketoconazole or 1% hydrocortisone cream (low potency) is good initial therapy.,True,D,D,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Seborrheic Dermatitis,Seborrheic Dermatitis,Eczematous,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,1,464,3,C,BRAF,C,BRAF,True,C,C,True,True,True,False,True,True,False,False,2,3,False,True,mechanism,Neoplastic,common,Melanoma,Melanoma,Malignant,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,2,351,2,D,Increased erythropoietin production,D,Increased erythropoietin production,True,B,B,False,False,True,False,False,False,False,False,0,2,False,False,mechanism,Other,common,Obstructive Sleep Apnea,Obstructive Sleep Apnea,Unclassified,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,3,8482,1,C,Anaphylaxis,C,Anaphylaxis,True,C,C,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Inflammatory,moderate,Anaphylaxis,Anaphylaxis,Vascular & Urticarial,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,4,9750,4,D,HPV 6,D,HPV 6,True,D,D,True,True,True,False,True,True,False,False,3,4,False,True,epidemiology,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,5,6741,4,C,Congenital Epidermolysis Bullosa,C,Congenital Epidermolysis Bullosa,True,C,C,True,True,True,False,True,True,False,False,4,4,True,True,diagnosis,Genetic Rare,rare,Epidermolysis Bullosa,Epidermolysis Bullosa,Genodermatoses,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,6,5671,2,B,Low IgM and IgG levels,C,High levels of IgA,False,A,C,False,False,True,True,False,True,True,False,2,2,True,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,7,422,3,A,Keratin pearls,A,Keratin pearls,True,D,A,False,True,True,True,False,True,True,False,0,3,False,False,mechanism,Neoplastic,common,Actinic Keratosis,Actinic Keratosis,Premalignant,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,8,289,3,A,Cryotherapy,A,Cryotherapy,True,C,C,False,False,True,False,False,False,False,False,0,3,False,False,treatment,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,9,5910,2,B,HSP,B,HSP,True,A,B,False,True,True,True,False,True,True,False,0,2,False,False,diagnosis,Inflammatory,moderate,Henoch-Schönlein Purpura,Henoch-Schönlein Purpura,Vascular & Urticarial,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,10,5451,1,C,Histiocytosis X,C,Histiocytosis X,True,C,C,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Neoplastic,rare,Langerhans Cell Histiocytosis,Langerhans Cell Histiocytosis,Malignant,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,11,71,2,A,Alopecia areata,A,Alopecia areata,True,A,A,True,True,True,False,True,True,False,False,0,2,False,False,diagnosis,Hair Nail,moderate,Alopecia Areata,Alopecia Areata,Hair Loss,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,12,6572,2,C,Antihistamines,C,Antihistamines,True,C,C,True,True,True,False,True,True,False,False,1,2,False,True,treatment,Inflammatory,common,Urticaria,Urticaria,Vascular & Urticarial,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,13,139,2,C,Depth of invasion of atypical cells,C,Depth of invasion of atypical cells,True,C,C,True,True,True,False,True,True,False,False,1,2,False,True,prognosis,Neoplastic,common,Melanoma,Melanoma,Malignant,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,14,1177,1,E,No pharmacotherapy,B,Doxycycline,False,A,A,False,False,True,False,False,False,False,False,0,1,False,False,treatment,Infectious,moderate,Cat Scratch Disease,Cat Scratch Disease,Bacterial,vignette
p49,Dermatologist,1-3 years,,1-3 years,17,15,6731,2,B,Pressure-gradient stockings,B,Pressure-gradient stockings,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,treatment,Metabolic Systemic,common,Chronic Venous Insufficiency,Chronic Venous Insufficiency,Systemic Disease Manifestations,short_stem
p49,Dermatologist,1-3 years,,1-3 years,17,16,4626,3,C,No transformation to invasive carcinoma,C,No transformation to invasive carcinoma,True,C,C,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Neoplastic,rare,Erythroplasia Of Queyrat,Erythroplasia of Queyrat,Premalignant,vignette
p52,Dermatology resident,,,,18,1,5551,3,B,Squamous cell carcinoma,B,Squamous cell carcinoma,True,B,B,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,short_stem
p52,Dermatology resident,,,,18,2,2317,3,A,Retinoids,A,Retinoids,True,A,A,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p52,Dermatology resident,,,,18,3,4852,3,B,Acute onset of disease,B,Acute onset of disease,True,B,B,True,True,True,False,True,True,False,False,1,3,False,True,epidemiology,Inflammatory,moderate,Systemic Sclerosis,Systemic Sclerosis,Autoimmune,short_stem
p52,Dermatology resident,,,,18,4,3530,3,B,Fishnet IgG in epidermis,B,Fishnet IgG in epidermis,True,C,C,False,False,True,False,False,False,False,False,0,3,False,False,diagnosis,Inflammatory,moderate,Pemphigus Vulgaris,Pemphigus Vulgaris,Autoimmune,short_stem
p52,Dermatology resident,,,,18,5,424,1,A,Hepatocellular carcinoma,A,Hepatocellular carcinoma,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,prognosis,Metabolic Systemic,moderate,Hereditary Hemochromatosis,Hereditary Hemochromatosis,Systemic Disease Manifestations,vignette
p52,Dermatology resident,,,,18,6,1742,3,A,Oral griseofulvin therapy,A,Oral griseofulvin therapy,True,D,A,False,True,True,True,False,True,True,False,2,3,False,True,treatment,Infectious,common,Tinea Capitis,Tinea Capitis,Fungal,short_stem
p52,Dermatology resident,,,,18,7,828,1,B,Onchocerciasis,B,Onchocerciasis,True,B,B,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Infectious,rare,Onchocerciasis,Onchocerciasis,Parasitic & Other,vignette
p52,Dermatology resident,,,,18,8,1281,2,A,Protein A,A,Protein A,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,mechanism,Infectious,common,Impetigo,Impetigo,Bacterial,vignette
p52,Dermatology resident,,,,18,9,169,3,C,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,B,Surgical excision with 1-2 cm safety margins only,False,C,C,True,True,True,False,False,False,False,False,2,3,False,True,treatment,Neoplastic,common,Superficial Spreading Melanoma,Superficial Spreading Melanoma,Malignant,short_stem
p52,Dermatology resident,,,,18,10,1213,3,C,Squamous cell carcinoma,C,Squamous cell carcinoma,True,C,C,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p52,Dermatology resident,,,,18,11,1607,1,B,Bullous pemphigoid,B,Bullous pemphigoid,True,B,B,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Inflammatory,moderate,Bullous Pemphigoid,Bullous Pemphigoid,Autoimmune,short_stem
p52,Dermatology resident,,,,18,12,608,4,D,Venous insufficiency,D,Venous insufficiency,True,D,D,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Other,common,Venous Leg Ulcer,Venous Leg Ulcer,Unclassified,vignette
p52,Dermatology resident,,,,18,13,8531,1,B,PDGFB,B,PDGFB,True,B,B,True,True,True,False,True,True,False,False,1,1,True,True,mechanism,Neoplastic,rare,Dermatofibrosarcoma Protuberans,Dermatofibrosarcoma Protuberans,Malignant,vignette
